text,label
Mr Tsvangirai might face charges of contravening the Law and Order Maintenance Act for allegedly threatening to violently remove President Mugabe from power last year.,1
"In 1099, under their leaders Godfrey de Bouillon and Tancred, the Crusaders captured the Holy City for Christendom by slaughtering both Muslims and Jews.",1
"The United States, having pulled out of the Kyoto Protocol, is now objecting to its implementation in 2002 being mentioned as one of the goals for a global environmental agenda being drawn up at the United Nations.",1
"It seems that following the blow that the Americans received on September 11 in New York and Washington, the United States is determined to take justice to pre-historic times.",1
"October 7, 1996 Name Address City, ST Zip Dear Name: In the summer of 1993, the Marion County Commission on Youth began what can best be described as a ""new era"" in its history.",0
"In his campaign for re-election, the Zimbabwean leader repeatedly accused Britain and its Western allies of trying to re-assert neocolonial rule in Zimbabwe, and the region, by installing a compliant opposition party in power.",1
i've never even bought a gun myself my dad's given it to me or someone's given me one so i'm probably real illegal you know carrying guns that aren't even mine,1
"He left after failing to find gold, threatening to cut off the tongues of his crew if they didn't agree to pretend they'd reached Asia.",1
"""We believe that under the leadership of President Chavez, the people of Venezuela will devote themselves to political stability and economic development and make more progress in social advancement.""",0
"The magazine stated that Goodwill (as well as the other standouts) is ""uniquely effective, innovative or valuable.",0
The IHRC said that all nations and religions condemned the September 11 terrorist attacks on New York and Washington.,1
"There are many Marthas here, people who marched to ZANU-PF anthems and cheered President Robert Mugabe at rallies, while secretly planning to vote for Mr. Tsvangirai.",0
"""They understand that our commitment is not just in Afghanistan, that history has given us a unique opportunity to defend freedom,"" he added.",0
"That was what happened in 1998, and still today, Chavez gives constant demonstrations of discontent and irritation at having been democratically elected.",1
Many people have been sentenced to death for crime they did not commit as a result of an unjust legal system.,1
"Then today, in Doha, they must condemn the US for allowing a hidden subsidy, which according to the US governments own figures is equivalent to between $76.7bn and $300bn by 2010.",1
"But autonomous agents, we who do daily manipulate the world on our own behalf, we to whom ``intentionality'' and ``purpose'' are so inevitably attributed by our common languages, we are, by my definition of autonomous agents, also nothing but physical systems with a peculiar organization of processes and properties.",0
The circumstance has led Bush to again adopt an aggressive policy.,1
"Under close scrutiny from civil rights groups, Rumsfeld has been studying how such trials could be held while protecting the rights of any defendants and keeping tight security over the US war on terrorism declared by Bush after the attacks.",1
"Zimbabwe's incumbent President Robert Mugabe Saturday predicted victory in the country's two- horse presidential race, saying that he will accept the outcome of the election because he will have defeated Morgan Tsvangirai of the opposition Movement for Democratic Change (MDC).",0
"They said fighting for the settlers who had occupied the Palestinian lands was by no means a defensive act, and was merely part of the criminal policies of Israel.",1
yeah well yeah i like i like some of those things they come in really handy,0
"Because it has published three times since the initial omission, it scores an additional three points.",1
Pat LaCrosse asked me to send this information inviting you to join the Georgia O'Keeffe Circle of the Indianapolis Museum of Art's Second Century Society (SCS).,0
Such a comparison would be theoretically valid if Israel withdrew from the occupied territories but the violence of terrorism against it continued.,1
"The issue has pitted business groups, who claim the accord will hurt the global economy, against environmentalists, who warn of the dire effects from global warming such as higher ocean levels and destruction of various plants and animal species.",1
Give the NYT credit for getting Mother Teresa back on the front page and a bonus point for including some criticism of her in the story.,0
The US legislative branch even outbade the Israeli right wing.,1
"It is obvious that statements by US Defense Secretary Donald Rumsfeld that the detainees are ""illegitimate fighters"" upon home the Geneva convention on POW's does not apply have not helped alleviate world concern over the US abandoning its (until now) well-known commitment to the principles of justice in treating the Al-Qa'ida and Taliban prisoners.",1
"Dear Friends of Pleasant Run: The holiday season is the time of year when we're all busy buying gifts, baking goodies, decorating our homes and making arrangements to be with family and friends.",0
The Invest in Youth campaign helps insure this.,0
There is a greater purpose behind Camp X-Ray than merely detaining these violent enemies of the United States.,1
"Following a series of domestic reforms, especially in the agriculture, energy and banking sectors and describing communism and capitalism as futile, Chavez caused the business leaders, bankers and capitalist to distance themselves from him and thus paved the way for their opposition to his power.",1
"After a visit to Tibet in 2000, the Italian parliamentary delegation issued a press communique agreeing that the development of Tibet is far better than what has been reported by some Western media.",0
"On Saturday it condemned the the ouster of the democratically elected president of Venezuela, saying, ""resorting to a coup and the use of force is not an acceptable method to bring about political change and the method is not in conformity with the norms of present human society.""",1
Q: You didn't answer my question.,1
said it adopted a shareholders rights plan to protect shareholders from an inadequately priced takeover offer.,1
"This possibility and the proliferation of expressions of support for the overthrown leader among the military officers made a change of course advisable, with the forced resignation of Carmona and the even more meteoric period in office of Chavez's vice-president, Diosdado Cabello, who only took up the post in order to give his leader time to reappear.",0
"Tsvangirai warned that his disenfranchised supporters were ""seething"" but implored them to stay calm.",1
Base officials suspect that the people already in custody pass the word along to the new arrivals that they will be treated okay.,0
and invariably just about the time i'm going to sleep the phone tears off the wall,1
"The calls in Washington for democracy, transparency, and corruption-free system are only made to serve US plans, not out of concern about nations' interests.",0
But Taiwanese officials are nonetheless concerned.,1
Zhang further expressed alarm over Washington's announcement Wednesday that defense department officials will soon visit Taiwan to discuss the sale of eight diesel electric submarines.,1
"When Chavez resumed power, a senior US official in charge of national security commented that ""Chavez should reflect on himself,"" as ""his ship has been sailing towards a wrong direction for far too long.""",1
His second was to announce the end of the three-day general strike he had called with the head of the Confederation of Venezuelan Workers (CTV) leader Carlos Ortega in support of protesting managers from state oil company PDVSA.,0
"A Big Sister is a mentor, a friend and a role model, helping a young girl to develop the self-confidence and life skills necessary to become a responsible, productive and successful adult.",0
"Whatever the case, we are entering a difficult period.",1
We are so grateful for your generous contribution to last year's auction.,0
"In the early hours of the morning, chief of the armed forces General Lucas Rincon held a brief news conference to say Mr Chavez's resignation had been demanded and accepted.",0
"Sincerely, Julie Marsh, Executive Director P.S. You make it possible for us to help special kids with learning disabilities, behavior problems and economic disadvantages to gain the confidence required to put genuine effort into achieving real goals.",0
Chavez told Cardoso he has no intention of seeking revenge against the military personnel who supported the failed attempt to remove him from office.,0
and uh i've read a lot about uh that particular sect and i don't particularly care for it so i especially don't like for them to come up to my door and try and talk to me,1
"""They are seeking unilaterally to become the masters of the world and want to sweep aside all competitors from other countries.""",0
"As for the globally felt benefits that would follow from Canada's implementation of the Kyoto protocol, they are slight.",1
"Those that want to secede from the nation and engage in terrorist activities are terrorists, not any particular ethnic group,"" said Ma Dazheng, director of the Xinjiang Uygur Autonomous Region's Development Research Institute at the Chinese Academy of Social Sciences.",0
"""The international community can support us so far, but it can never remove the shackles of repression,"" he said.",0
"He wants to disguise the failed date of 4 February to create the collective illusion of a military victory, which would permit him to govern us from Miraflores as if he really had reached power that day.",0
Your generosity will help people help themselves.,0
"``If they don't trust me with their needs, they don't get it,'' he says, with a sigh.",1
"""They're getting warm showers, clean laundry, hot chow,"" Costello says of the prisoners.",0
"And we would go to work and pretend we had an apartment together and then when we grew up, we sure did; we got an apartment.",0
I couldn't believe it.,0
"In reality, Putin asked for a free hand regarding Chechnia, some understanding, or even that the Americans look the other way.",0
they'll try something and then they throw it out and get something else you know and you get tired of that,1
"And that in trying to hurt me, it ends up causing damage to the country.",1
"Should you have questions or if I can be of assistance in any way, please call me: 317.923.1331, ext. 248.",0
"Because of this, Koizumi noted the need for the international community to cooperate in tackling Iraqi issues and enthusiastically asked Bush to not take the bold course of launching military action.",0
"They will hand over the terrorists, or they will share in their fate.",1
"""We just want someone who can give us food, hospitals, school fees.",0
"Therefore, China is justified in demanding that the United States, by creating conflicts and by embarking upon the policy of oppression and supremacy should stop interfering in the affairs of other countries in the name of human rights.",1
"A prominent Israeli official, Shim'on Peres, said when his army moved into the Janin refugee camp: ""I am afraid that a massacre may have been committed in the Janin camp.""",1
"Given that Ms. Williams' parents are rather protective of her and that she is a black in a still pretty-lilly-white sport, don't be surprised if there's a bit of a complaint about this.",0
"In his congratulation message to his Zimbabwean counterpart Robert Mugabe, Tanzanian President Benjamin Mkapa calls him a champion of democracy.",0
U.S. wants Kyoto dropped from U.N. meet agenda,0
The advisories have been prompted by domestic lawlessness and political turbulence rather than by a possible outbreak of insidious terrorist attacks associated with al-Qaida and Osama bin Laden and provoked by the American military action in Afghanistan.,1
"""We hope that this will serve as an occasion for LG to make inroads into the Central Asian region."" Uzbekistan is the largest country in central Asia with a population of 23 million and rich in natural resources.",0
"Robinson said that among other issues she would bring up was the ""widespread"" problem of torture in China.",1
This means that his annual anti-Iran reports are only dictated to him by Zionist circles and arrogant powers like the United States that lost their illegitimate interests in Iran with the victory of the Islamic Revolution and downfall of their puppet Pahlavi regime.,1
"Harry_Reed male native This investigation has been stymied stopped , obstructions thrown up every step of the way /.",1
"In true newspaper overkill fashion, the piece backs this up by consulting Cynde Watson, national makeup artist for Bobbi Brown Essentials, and Steven Zdatny, a historian at West Virginia University specializing in the aesthetics and politics of hair.",1
Should we be happy about climate change?,0
"However, the massive participation of millions of Iranians in the grand rallies on Feb. 11 to mark the anniversary of the victory of the Islamic Revolution and defy U.S. threats against this country once again revealed the emptiness of U.S. charges against Iran.",1
"Today's WP ""Style"" section (that's the opposite of substance, remember) picks up that ball and runs with it, with a lengthy discourse on the new PJ.",1
"These are particularly exciting times at the Indianapolis Museum of Art: Progress continues on the J.K. Lilly estate-Oldfields, our Ravine Garden has been restored to its original splendor, and there is national attention showered on our current exhibition of Japanese Painting.",0
taunting the rest of the press for not following it on the story--and still didn't mention the pardon--it scores an extra two points.,1
"They enjoy their own large cell, talking freely with one another, worshiping with a prayer leader, and writing home.",0
Chavez's policies were aimed at eliminating injustice and poverty in his country.,1
"Ramdas said it was perceived that Anuar and Mehrun, instrumental behind the scathing Kesas report, were dropped for performing their duties without fear or favour.",1
"As it has been an exciting year for all of us, MCCOY, Inc.",0
"He indicated: ""These reports have tried to suggest the existence of ties between Miraflores [Presidential Palace] and terrorist groups: There are documents presumably drafted by the FAN [National Armed Forces] expressing discontent with the government; the video disclosed by the journalists; and [Justice First Deputy] Gerardo Blyde's remarks on the creation of militia groups trained by the guerrillas.",1
4. It is preferable that any location has only 2 emergency gates and far away from one another.,0
The Chinese leader said President Mubarak telephoned him after last September 11th incidents urging him to do his best for saving the peace process between Palestinians and Israel.,0
"On Saturday [13 April]--two days aftr Chavez had been removed from power by a military coup--thousands of supporters of Venezuelan President Hugo Chavez took to the streets, and after occupying the Presidential palace, they returned him to power.",1
Ed_Henry male native A Democratic sneak attack that sent shock waves through the Senate /.,1
um kind of gets back to the second request we've been asked to look at is most criminal cases requiring an ananimous verdict the a situation like that i'd say no let's just go like a regular vote eight to four tells me that there were eight,0
He is therefore planning to trigger wars here and there to revive the flagging arms industry.,1
"""It is Israel that is responsible for all kinds of provocative activities,"" one official source remarked, referring in particular to air raids and other aggressive acts against Lebanon.",1
so i don't know i'm i'm not ready to buy a new car yet but i don't know if if the next time i'm going to try to,1
"The human rights report exercise was originally linked to US foreign assistance, but increasingly many countries are taking it less seriously in the face of Washington glossing over the record of its so-called allies.",1
"The United States, Britain, local Zimbabwean observers, and the Commonwealth observer team also described the poll as not free and fair.",1
"Put simply, what we are seeing is the naked pursuit of US interests.",1
The mere development or possession of mass destruction weapons is not in itself a reason to label a state as evildoer.,1
don't use it for that well yeah that's true they shoot each other thinking they're a deer yeah darn i thought you were a deer Bob sorry my mistake,0
"""We hope US behaves as it says, strictly abide by the three Sino-US Communiques and stop using the Taiwan issue to interfere in China's internal affairs,"" Zhang said.",0
"""I think that it's important for us to look at each of these countries as threats to this country clearly, as problems that we' ve got to address clearly"", he said.",1
Wu defended the government's cautious approach warning that Beijing could try to use the situation to gain the upper hand.,0
Managers were striking because Mr Chavez had filled the company's board of directors with his supporters.,1
"A general strike and an escalating oil industry stoppage that had threatened to cripple the country's economy were no more - and the country not only had a new president, business leader Pedro Carmona, but a new name.",0
I hope you'll consider continuing your support of Jameson's special campers by renewing your last gift of $ xxx.,0
"As a sponsor, you and your guests will have a special evening, knowing that your tax deductible contribution will help support preschool, childcare, senior and resettlement services, as well as quality cultural events in our community.",0
The Taiwan issue has often caused rough patches in bilateral ties and U.S. arms sales to Taiwan have angered Beijing.,1
Goodwill helps people get off of public assistance.,0
The Minister says he is radically opposed to the idea of dollarizing the Brazilian economy.,1
"Riots and widespread strikes, attacks on government buildings, and the plundering of stores have left scores of dead and casualties.",1
"Concerning the delimitation of the border between Kazakhstan and Russia, Nazarbayev said that this process is continuing without any disagreements and with mutual respect for each other's interests, and that documents on the final delimitation are likely to be signed next year.",0
"Muslims rulers should forge unity in their ranks to resist the ever-increasing US influence; otherwise, they would be targeted one by one, Hameed Gul concluded.",1
It is preferable that the barbed wires slant outwards at a 70 degrees angle.,0
"The Secret Service wanted a place where the President could spend several days, if necessary.",0
"However, he hoped that the people of the world can no more be kept in dark.",0
"Russian officials said the three men, including the world's second space tourist South African millionaire Mark Shuttleworth, were in fine condition.",0
"At the same time, many Jews sought religious freedom and fulfillment by moving to Palestine (as the Holy Land was traditionally called) and especially to Jerusalem.",0
"One soldier handles a captive like a mannequin - moving him back, forward, and to the side - before lifting him straight off his feet and onto one of two waiting buses.",1
"The only person you can discuss work with is your direct commander (Amir), unless you are asked to do otherwise or if your work demands participation of others, and then through guidance of the leadership.",0
"Washington has expressed concern to the Lebanese authorities about the possibility of a Hizbullah attack against Israel within the next couple of days, and requested that efforts be deployed to prevent such a development, official sources disclosed Friday.",1
what i would love to see done to stop all of this,0
"While there are no protesters in the streets, there is an air of indignation here over Washington's ""do-it-our-way"" decision on something that effects the whole globe.",1
But Jean Chretien is not worried.,0
"""The Chinese government denied a requested visit by the USS Curtis Wilbur, a destroyer, to visit Hong Kong from April 5 to 9,"" she said adding, ""this would have been a routine port call.""",0
okay well enjoyed it bye-bye,0
"To help you see how much your contribution means, I'm sharing with you The words of people who have lived Goodwill's mission.",0
Beijing opposes Taiwan's participation in any international organization in which sovereignty is a prerequisite.,1
"The claim sparked protests and demonstrations in Jakarta and Hassan called it ""provocative"".",1
"He pointed out that Qatar, while presenting Dohas candidature to host the meeting, had made an official commitment that it would allow peaceful protests.",1
Venezuela's new dawn,0
"It seems that by wielding its authority and exercising dictatorial powers as the world's only superpower, the United States is determined to play a front and centre role in the intricate international game of oil prices and the free flow of this all-important strategic product otherwise known as the ""Black Gold"".",1
"Prescott said that while the U.S. decision to reject the Kyoto agreement is a cause for concern, pressure will be maintained on the Bush administration to go further with its current voluntary emission-reduction targets.",0
"With an annual economic growth objective of 3 percent, absolute US emissions in 2012 will be 24.5 percent more than 1990 levels, despite the improvement in energy efficiency.",1
"This special meeting was initiated by the United States, with only one single goal to fulfill, that is, instigating OPCW member states to vote out Bustani.",1
"The prisoners, by contrast, get to read their Korans, while novels and more ""religious books"" are on the way.",1
"The great leader [yongdoja] Comrade Kim Chong-il has pointed out the following: ""We should conduct proper research work to protect the environment, such as the air and water, in order to maintain people's health and provide them with more hygienic and civilized living conditions.""",0
"""The more I read about climate change, the more concerned I become about this issue.""",1
"A few kilograms of explosives, a simple detonating fuse, and a desperate hatred are the most important ingredients.",1
"The Finance Minister says he hopes, for Mercosur, something similar to what happened in the EU: ""an ability to look decades ahead and not let oneself get beaten down, like in some countries that dedicate themselves to lamenting, that see the difficulties as being insurmountable, and the problems as being unsolvable.""",1
Later yesterday the nation's major auto makers added to the gloom when they each reported their core auto operations were net losers in the third quarter.,1
"Since 1992 when organized crime became a leading preoccupation in the national agenda, the main victims of the predatory syndicates have been Ang-See's compatriots in the Chinese-Filipino community.",1
"The Secretary-General welcomed the return of calm to the country, and noted his readiness to assist in the effort to strengthen the democratic dialogue, the rule of law and human rights in Venezuela.",0
"This is a first on a ""TMA,"" which attests to the confidence the Russian and European partners have put in him.",0
Putin has written the name of Moscow on the registration page of the American side.,0
"Indeed, the U.S Administration, which claims to advocate international human rights issues and which tries to play the role of a world policeman, is actually condoning the most atrocious human rights violations committed in the United States itself.",0
Daniel Yamins is a brilliant young mathematician.,0
"Presented Thursday 14 February by President George W. Bush, this alternative plan for slowing down global warming moves away from the binding measures of implementation of the Kyoto Protocol, recently approved by more than 170 countries in Marrakech, but rejected in March 2001 by President Bush, who deemed it harmful to the US economy and reproached it for imposing constraints on industrialized countries only.",1
"While the moratorium on part of Argentina's $132-billion public debt, heralding the biggest default in history, had long been expected by markets that have dumped Argentine bonds this year, Rodriguez Saa's plans for a new currency caused alarm.",1
"Gangster species are appearing, such as the locust, which is moving toward the north, where it has never been before.",1
"It -- and the opposition Democrats, still smarting at his election victory -- will dig for dirt as long it takes.",1
"Indian forces retaliated, killing four Pakistani soldiers and destroying six bunkers, he said.",1
"Arzola stated: ""The government's positions are not only harming the country at the domestic level, but also at the international level because thousands of investors are watching on their television sets what is happening in Venezuela, where the rule of law is under fire.""",1
"This perception is also fueled by the crime statistics of Ang-See, who represents the pessimistic outlook in contrast to the more dismissive outlook of the PNP whose statistics are less alarming than those of Ang-See.",1
"In a statement, Hall expressed regret over the negative impacts of the decade-old sanctions on Iraqi people.",1
"Arafat, as leader of the Palestinian people and one of the initiators of peace talks between Israel and Palestine, has made great efforts to push forward the Middle East peace process, Tang said, stressing that disastrous consequences would happen to the Middle East region if unexpected incidents took place to Arafat's safety.",0
Other delegates in SAOM aligned themselves with the findings of the Southern African Development Community parliamentary forum that said the vote had not met SADC's norms and standards.,1
"As far as the issue of foreign policy was concerned, Chavez sought to preserve the independence of his country in the face of American pressure.",0
The worldwide cost of that 8% dip: about $2-trillion in lost GDP -- give or take a trillion.,1
"It is that same security that Sharon, the assassin, uses as an excuse to instigate struggles and wars, and promote instability.",1
"It is there that 158 al Qaeda/Taliban prisoners are being detained because, depending on who you ask, it is an ideal, sunny clime, it's not subject to the get-out-of-jail escape hatches of U.S. federal law, or because, as one senior Pentagon official says, ""The lawyers didn't want to go on 14-hour flights to some guano rock in the Pacific.""",1
"The last time the Pentagon released pictures of the detainees - on their knees, wearing the goggles, and surrounded by guards - the images created an international uproar.",1
"On the other, a fiendish-looking Bush seizes a weeping globe in his monster-size hands.",1
"After the 11 September events, the United States completely ignored the international convention of human rights and by doing so negated its own constitution.",1
"In his view, it would not be a bad idea, when the scientific community draws up all sorts of forecasts and plans of action that flow out of them, for it to seek help from the science of paleoclimatology and to gain a broad understanding of its data.",0
"Once he was taken prisoner, democracy exhausted all its generosity, just as Vargas did with Carujo.",1
"The tone of Tang's press conference was markedly different to that of last year's equivalent event, during which he roundly criticised United States arms sales to Taiwan.",0
"Along with this splendid house of worship, Solomon built a royal palace, mansions for his wives, temples for the foreign gods worshipped by the princesses he had married, and towers for the defense of the capital.",0
"""The association is willing to cover it,"" Hneidi said.",0
It also served the interests of the forces that opposed Chavez inside [Venezuela].,1
"People have been seeing headline after headline after headline and saying: `I can't take it anymore -- I'm getting out, '"" says Kurt Brouwer of Brouwer & Janachowski, a San Francisco investment adviser.",1
"With grim determination, he has destroyed the peace process and the Oslo agreements.",1
"Granted that we here seem to confront the language game circularity alluded to earlier, yet I do truly think that the rudiments of semantics, intentionality, value, and ethics arise with autonomous agents.",0
"The Daily Telegraph, a paper usually so conservative that it makes Pat Buchanan look vegetarian, warned Washington of the need to draw a ""distinction between civilized society and the apocalyptic savagery of those who would destroy it.""",1
i think a law should be passed to where any of these people i think it's great that you know freedom of speech in this country and everything,0
"If this move goes through, we will once again feel that we are being discriminated against.""",1
"The majority report, endorsed only by the ANC, said the observer mission had noted that over three million Zimbabweans had cast their votes and this substantially represented the will of the people.",0
Iliye confirmed the interest of the Romanian government in developing more dynamic and broader cooperation with Gazprom.,0
"Name Address City, State, Zip Dear Name, It's tough growing up today.",0
America was the only country that came to the support of the putschists immediately after they took power in Venezuela.,0
"This has prompted two of Washington's closest allies, Britain and Australia, to express their ""concern"" over the way the prisoners were transported from Afghanistan and the way they are being treated in captivity.",1
Norway still wants to play an active role in this process.,0
"Tehran, Dec 9, IRNA -- Tehran-based Islamic Human Rights Commission (IHRC) on Sunday expressed concern about return of the period in which force and weapon had the last say in international relations.",1
The Israeli withdrawal was a correction of a mistake the Israeli Government made when it decided to reoccupy parts of the main West Bank cities following the assassination of Israeli minister Rehav'am Ze'evi.,1
"Her makeup is now subtle and based on natural, not neon, hues.",0
"Protesters, who ousted Hugo Chavez at the end of the previous week, failed to gain the support of the army.",0
"VANCOUVER, British Columbia -- The Kyoto Protocol on reducing greenhouse gas emissions must be ratified even without U.S. support, British Deputy Prime Minister John Prescott told an international conference on business and the environment on Friday.",0
"By taking this decision, the EU has reaffirmed its commitment to pursuing multilateral solutions to issues of global concern.",1
"During the past weeks Europe and America witnessed the arrangement of important international conferences, which could on the one hand guarantee the peace and stability of the world, or could instead deteriorate the conditions.",0
"Enclosed is a corporate sponsorship package that includes a sample auction book from last year's event, JCC market statistics and an overview of the many programs that will be preserved and strengthened through your generous support.",0
"If you are interested and would like more information, please contact Lisa Lusk or Marcia Whited at 693-9222.",0
"The Canadian prime minister, Jean Chretien, said the election ""does not look very good"".",1
"If yum, then there will probably be more of this type of agent, osprings of the first.",0
Sharon has not brought the Israeli public security.,1
"The US president described him as a man of peace, thereby prompting the world's ridicule sometimes and denunciation at other times.",1
"The British press, with typical understatement, claimed prisoners were being ""brutalized, tortured, and humiliated,"" and that the whole operation was nothing more than ""a sick attempt to appeal to the worst red-neck prejudices.""",1
US human rights report invites scorn,1
"If confirmed by the Senate, O'Keefe jumps with both feet into this fiscal morass.",1
"The United States earlier this week hinted it may expand its war against terrorism beyond Afghanistan to Iraq, bringing swift criticism from both Germany and France, who called for restraint in the future of the military campaign.",0
"If you don't want to go peacefully, we will remove you violently.""",1
"Um, that, I really don't know why they closed that school down because it was a really nice school and everything, but they eventually tore it down because I was there I think the first year I went there was the year they built a really nice gym, and I don't think they used that gym no more than three years.",0
"Bush's description of Iran, Iraq and DPRK as ""axis of evil"" has courted strong criticism from the three countries as well as some of its allies.",1
"Their courageous stand will help renew a promise by leading industrialized nations to provide more aid, trade, and investment only if Africa shows better governance and democracy.",0
"The Chinese President said China fully supports the restoration by the Palestinian people of their legitimate rights including the right to establish the Palestinian State, adding that China recognized Palestinian State when it was declared in 1988.",0
"The UN rapporteur's new report on Iran, which he submitted to the commission on Friday, includes nothing new.",1
"What's with the top-of-the-front headline the LAT puts over its picture of Martina Hingis standing next to Venus Williams after beating her at the U.S. Open--""Venus Brought Back to Earth""?",1
"On September 13, President Bush promised to provide $20 billion for New York City, in addition to the $20 billion his budget director had already guessed might be needed for the country as a whole.",0
"China has been keeping a particularly close eye on the situation in Xinjiang as expectation mounts the US will launch military action against Afghanistan, home to the suspected mastermind of the terror attacks, Osama bin Laden [Usama Bin Ladin].",1
The EU is concerned about the purely voluntary nature of the actions proposed.,1
"The Council of Europe, the Organization for Security and Cooperation in Europe (OSCE) and the UN High Commissioner for Human Rights said they were responding to recent ""worrying developments"" in some countries regarding human rights following the September 11 attacks.",1
"With this major decision, the European Union is opening the door to the entry into force of the Kyoto Protocol for climate protection just in time for the world summit on sustainable development to be held in August 2002 in Johannesburg.",0
"It does not matter where in the world, he will vigorously hunt terrorists down if they are perceived to seek to target the United States.",1
"The current US administration will consult with no one, not even its closest allies, whether in Europe or its followers in the Third World, particularly in the Arab world.",1
"The President of the European Commission Romano Prodi said: ""Today is an historical moment for European efforts to combat climate change.",0
"Lin told CNA that the CFL gained high appraisal in its efforts to protect the rights of Thai, Filipino, Indonesian and Vietnamese workers in Taiwan.",0
"Because of the misguided policies of Argentina's politicians, Argentina is in a state of stagnation for a fourth consecutive years.",1
"If you can increase your last donation, we would appreciate that show of support for the campers and their efforts to overcome obstacles and create successful lives.",0
"""They don't want the president of Zimbabwe to remain the president of Zimbabwe,"" he told reporters outside the school.",1
"The Israeli Government hopes that this tactic would eventually lead to an integrated and total agreement when all its parts are put together to form a map of ""cantons"" that Israel envisions for the occupied Palestinian lands.",0
Then President Joseph Estrada had to cancel visits to Paris and other European capitals in 2000 after he was told that he would receive a hostile reception from the European public over the lengthy impasse of negotiations for the hostages' release.,1
"August 6, 1998 Dear Friend: Adolescence.",0
"A time for a youngster to enjoy the fun and benefits of residential camp living, dedicated staff and instruction, and a chance to make special friends.",0
It also signals the EU's discontent over Israel's refusal to provide it with a list of the Israeli factories operating in the Occupied Palestinian and Arab Territories.,1
"As the campaign of Western criticism of the United States heightens, it has become urgent for Washington to clarify its stand on treating the prisoners and their destiny so that it would not be recorded in history that the number one democracy in the war won the war on terrorism in weeks and lost the reputation of commitment to principles of human justice that it took centuries to gain.",1
"The ""elder brother"" (the Chinese people used to call the Soviet Union this) was not against helping the ""younger brother"" in the field of modernization.",0
Today the Council of EU environment ministers adopted the Commission's proposal for a decision to ratify the Kyoto Protocol.,0
"""This is not in keeping with the rules of international law and violates the principle of nonintervention in the affairs of other countries,"" the top representative of the CPR noted.",1
i have preferences for uh for some um makers over others,0
Some fund managers say negative publicity has exacerbated investors' concern about recent declines in junk-bond prices.,1
no they don't they don't ask anything except how old you are i don't think that's kind of scary,1
"The United Nations human rights rapporteur, Maurice Copithorne, on Friday once again repeated his stereotyped allegations against the Islamic Republic by expressing concern over what he called human rights violations in Iran.",1
"""And we are dealing with our friends to figure out how to deal with this flawed election.""",1
"The former Irish president said she was concerned at ""a worrying trend in a number of countries to use the excuse of combating terrorism to clamp down on freedom of expression and legitimate dissent which is not violent"".",1
that's true or the ones that are are generated by a computer it's just a computer voice that comes on the line those are the ones that i really really hate too,1
"The electoral hijacking had been announced, prepared, and organized.",1
China will seek to improve the relationship still further during visits by President Jiang Zemin and Vice President Hu Jintao to Washington later this year.,0
"Even local observers could not enter these stations,"" she said.",1
He repeatedly said that the occupation of the Palestinian territories could lead to corruption in Israel and would only create scandals for the regime.,1
"Here is an interesting detail from his unpublished ""Moscow speech"" that was delivered to Chinese students studying in Russia.",0
but uh that new stadium's going to be real nice and i heard that there's uh,0
"Of course, behind the Japan's behavior lies its stakes.",1
"At a meeting of several officials held at the outset of the summit, the President first took up economic issues and then referred to his ""axis of evil"" remark.",1
I sat there and I cried but I tried to be as understanding as possible because I knew my mother struggled really hard to even keep food on the table for us.,1
"But I love what I do and, uh, anytime I get a chance to teach in a classroom I go for it so.",0
Q: But I heard this before.,1
"I very much like Dennett' s ladder of know-how, and eventual know that.",0
"Washington seems to be particularly disturbed and feel that its own national security is being threatened only when the nations which acquire mass destruction weapons are authoritarian or repressive, irrespective of the pace of amassing weaponry.",1
Take refuge in Allah from the accursed Satan.,1
Such a political framework would lay the firm foundations for a comprehensive peace based on justice and recognition of the legitimate national rights of the Palestinian people.,0
"When Jesus was born in about 4 b.c. , Joseph and Mary escaped Herod' s paranoia by fleeing into Egypt with the new-born infant.",1
The CIA was given the task to topple governments and install rulers of its own choice.,0
"The Temple and royal palace were adorned with gold and ivory from Africa and with cedar from Lebanon; the beauties and glories of Jerusalem under Solomon have captivated readers of the Bible for almost 3,000 years.",0
"RAMALLAH (Palestine Media Center): Signaling a toughening policy towards the illegal Israeli settlements, the European Union's (EU) Origin Committee, which consists of customs experts and commissioners, is to discuss imposing taxes on all Israeli goods produced in the Occupied Palestinian Territory, including East Jerusalem as well as the occupied Golan Heights.",1
"Nonetheless, Japan is backing away from resolving the issue, although it is in a position to play a leading role.",1
It is a crime against humanity.,1
"And it was really beautiful and I really, really wanted one.",0
"The 78-year-old former guerrilla leader, who has governed since independence in 1980, took another swipe at the former colonial power Britain and other western nations, which he said have prejudged the vote.",1
You can get off welfare.,1
"He said the violence, hunger and economic turmoil are strengthening his country's appetite for a public campaign for change.",0
"Consequently, if our homeland's efforts boil down merely to dealing in ""hot air,"" this will not provide an impetus to start up high technologies and will knock Russia out of the group of countries that are striving for rational development, above all out of the European Union.",1
"Meanwhile, Peace Boat also handed a separate letter addressed to the president to the guard, calling on the U.S. to take leadership in helping developing countries through ""peaceful dialogue and fair economic support.""",0
"The report concluded the poll had been marred by violence, intimidation and suspect electoral practices designed to benefit Mugabe, a conclusion also reached by the Zimbabwean opposition and much of the West.",1
